foodbankID,foodbankAddress,glutenFree,halal,kosher,vegan,amount
500,1681 Green Ridge Place,false,false,false,true,236
501,8 Green Trail,false,false,false,false,816
502,71 Russell Plaza,true,true,false,false,470
503,428 Waxwing Alley,false,true,false,true,700
504,51531 Chive Drive,true,false,false,false,939
505,755 Manley Drive,true,true,true,false,895
506,7132 Farwell Center,true,true,false,false,700
507,1174 Stone Corner Drive,true,false,false,true,543
508,482 Charing Cross Lane,false,false,false,true,649
509,8344 Muir Junction,true,true,false,false,303
510,7 Boyd Crossing,false,true,false,true,180
511,59 Bartelt Parkway,true,true,false,false,973
512,50833 Sachs Way,true,false,false,false,416
513,97132 Meadow Vale Way,false,false,false,false,505
514,9763 Dexter Hill,true,false,false,true,905
515,8930 Manley Center,false,true,false,true,656
516,572 Moose Lane,false,true,true,false,228
517,7643 Valley Edge Park,true,false,false,false,865
518,945 Gale Parkway,true,false,false,false,539
519,14 Merry Terrace,false,false,true,true,321
520,89 New Castle Junction,false,true,true,true,396
521,36 Little Fleur Court,false,true,true,false,761
522,657 Alpine Circle,true,false,true,true,275
523,5 Carioca Park,false,false,false,true,615
524,076 Monterey Plaza,false,true,false,false,832
525,352 Jay Plaza,true,true,false,false,99
526,21556 Ludington Street,false,true,false,false,711
527,45488 Maple Way,true,false,true,true,223
528,58249 Ohio Junction,true,false,true,true,125
529,40 Del Sol Trail,false,true,false,false,343
530,0 Mcbride Hill,true,true,false,false,966
531,9 Darwin Street,false,true,false,true,91
532,77315 Pine View Street,true,true,true,false,21
533,22318 Service Street,false,false,true,true,440
534,8638 Pierstorff Trail,true,true,false,true,108
535,9 Buena Vista Terrace,true,true,false,false,306
536,66810 2nd Street,true,false,false,false,487
537,27 Duke Drive,true,true,false,true,908
538,440 Hagan Road,false,false,false,true,48
539,5261 Milwaukee Street,true,true,false,true,722
540,3151 Everett Alley,false,true,false,true,945
541,68 Sundown Road,false,false,false,true,200
542,3 Dottie Street,false,false,false,false,789
543,66 Luster Junction,true,false,false,true,879
544,74254 Coleman Alley,true,false,false,true,869
545,44 High Crossing Circle,false,true,true,true,697
546,79270 Farmco Place,false,false,true,true,660
547,2 Elmside Avenue,true,true,false,true,177
548,4781 Hauk Alley,true,false,true,false,123
549,942 Elka Road,true,false,false,false,576
550,2 Barby Place,true,true,false,true,850
551,12 Starling Plaza,true,false,false,false,739
552,9292 Moose Court,false,false,false,true,847
553,4 Carey Trail,false,true,false,false,379
554,19333 Orin Place,false,false,false,true,573
555,8370 Oakridge Hill,true,true,true,true,955
556,034 Brown Plaza,false,false,true,true,677
557,5386 Barnett Court,false,false,false,true,523
558,14 Hayes Road,true,true,false,true,271
559,67 Brown Street,false,true,true,true,866
560,8391 Scott Road,false,false,false,false,30
561,45962 Marquette Plaza,true,true,true,false,120
562,9 Lawn Drive,true,true,false,true,606
563,47 Bartelt Parkway,true,false,true,false,974
564,50 Village Green Avenue,true,false,false,false,951
565,27 Rockefeller Road,false,false,false,true,209
566,0579 Hollow Ridge Lane,false,false,true,true,805
567,509 Bellgrove Place,true,true,false,true,733
568,439 Mockingbird Way,true,false,false,false,938
569,89019 Stephen Road,true,false,false,true,774
570,2439 Veith Point,false,false,false,true,229
571,8 Northridge Drive,true,true,true,true,946
572,0 Anzinger Court,false,true,true,true,405
573,12 Canary Avenue,true,false,false,false,127
574,78 Oneill Park,false,false,true,true,168
575,51 Larry Court,false,false,false,true,365
576,40 Hansons Alley,true,true,true,false,221
577,67495 7th Alley,true,true,true,false,564
578,44 Center Pass,false,true,true,false,193
579,53 Stephen Parkway,false,true,false,true,545
580,57090 Buena Vista Center,true,false,false,true,649
581,78 Eliot Street,true,true,true,true,470
582,4 Hintze Place,true,true,true,false,537
583,116 Village Center,false,true,false,false,588
584,028 Swallow Point,true,true,true,true,487
585,087 Schurz Pass,false,false,true,true,458
586,88977 Lakewood Gardens Street,false,false,true,false,997
587,765 Badeau Park,true,false,true,true,826
588,9 Victoria Drive,true,false,true,false,627
589,77 Eagan Parkway,true,false,true,false,603
590,13 Lakewood Gardens Park,true,true,true,true,303
591,51 Melrose Avenue,false,true,true,false,717
592,87286 Norway Maple Center,false,true,false,true,45
593,5432 Monica Point,true,true,true,true,422
594,3 Loftsgordon Drive,false,false,true,true,578
595,9 Carey Road,false,false,false,false,51
596,326 Fieldstone Lane,false,true,true,false,754
597,7 Kinsman Junction,true,false,false,true,85
598,3 Morningstar Trail,false,false,true,false,873
599,99 Commercial Park,false,false,true,false,188
600,9412 Cordelia Drive,true,true,false,true,629
601,00 Dapin Trail,true,true,true,true,76
602,33723 Commercial Junction,false,false,true,true,171
603,17061 Loftsgordon Pass,true,false,false,true,989
604,3075 Riverside Street,false,true,false,true,727
605,95206 3rd Parkway,false,true,true,true,563
606,96 Old Shore Hill,false,false,false,false,290
607,782 Chinook Center,false,true,false,true,601
608,642 Eggendart Junction,false,false,false,true,900
609,982 Graceland Avenue,true,false,false,false,817
610,7500 Tony Hill,true,false,true,true,159
611,0 Badeau Point,false,true,false,true,278
612,007 Ryan Trail,false,true,true,false,493
613,2 Welch Street,false,false,false,false,534
614,8129 Bultman Point,true,true,false,false,795
615,9 Maple Wood Court,false,true,false,true,491
616,7951 Lakeland Way,true,false,true,false,366
617,7582 Maple Wood Terrace,true,false,true,false,359
618,809 Bunker Hill Place,true,true,true,false,263
619,0967 Forest Dale Parkway,true,false,false,true,652
620,37283 Vera Way,false,true,false,true,9
621,5518 Starling Alley,true,true,false,true,269
622,836 Pierstorff Junction,true,true,true,false,139
623,7554 Fuller Street,true,true,true,false,745
624,4 Sheridan Way,true,false,true,false,739
625,94 West Place,false,false,false,false,130
626,4093 Cambridge Park,false,false,false,false,367
627,48 Redwing Junction,false,true,true,false,542
628,28519 Rigney Way,true,false,false,true,117
629,74 7th Drive,true,true,false,false,86
630,8572 Pine View Avenue,false,false,false,false,842
631,49138 Ridge Oak Parkway,true,false,true,true,331
632,51 School Plaza,false,false,true,false,228
633,8534 Elmside Hill,false,false,false,true,208
634,371 Onsgard Point,true,true,false,false,411
635,9 Fallview Drive,false,true,true,false,517
636,563 Blue Bill Park Place,true,false,false,false,380
637,7017 Charing Cross Drive,false,true,true,false,293
638,3696 Lerdahl Lane,false,true,false,true,860
639,91 Sunnyside Road,true,true,false,true,790
640,4 Briar Crest Center,true,false,false,true,26
641,7523 Sauthoff Alley,false,true,true,true,965
642,62224 Marquette Crossing,true,true,false,true,360
643,8 Kinsman Way,true,true,true,true,20
644,36837 Gina Place,false,true,true,false,401
645,59172 Ridgeway Terrace,true,true,true,true,339
646,3591 Vera Trail,false,false,false,false,58
647,70988 Blue Bill Park Terrace,true,false,true,true,501
648,420 Menomonie Hill,false,false,true,true,300
649,78568 Bluestem Alley,false,false,false,false,787
650,7 Shasta Plaza,true,true,false,false,324
651,8 Schurz Drive,true,true,true,false,308
652,3 Coleman Street,true,false,true,true,783
653,434 Swallow Court,true,false,false,true,632
654,9 Del Mar Alley,true,true,false,true,971
655,7098 Golf View Plaza,false,false,false,false,101
656,27 Holmberg Pass,false,false,false,false,859
657,18 Longview Plaza,true,true,false,true,146
658,97 Rigney Road,true,false,true,false,769
659,859 Gateway Lane,true,true,false,false,20
660,9103 Utah Lane,false,true,true,true,780
661,05 Londonderry Circle,true,true,false,false,899
662,480 Morning Street,true,true,true,false,231
663,32878 Saint Paul Road,true,false,false,false,895
664,9583 Farwell Alley,false,true,true,false,820
665,6181 School Avenue,true,false,true,false,209
666,15355 Claremont Circle,false,true,false,true,203
667,6 Maple Hill,true,false,false,true,32
668,1555 3rd Road,false,true,true,false,262
669,7202 Algoma Street,true,true,false,false,128
670,13987 Reindahl Hill,true,true,false,true,18
671,41 Crescent Oaks Lane,false,true,true,true,380
672,9685 Lindbergh Terrace,false,true,true,false,130
673,18261 Declaration Junction,false,false,false,false,322
674,20 Park Meadow Circle,true,false,false,true,77
675,8131 Melvin Road,false,false,true,true,783
676,22 Sugar Pass,false,false,true,true,816
677,079 Arizona Center,false,false,false,true,472
678,4 Manley Lane,false,false,false,true,695
679,42035 Mendota Place,false,true,false,true,951
680,0 Scott Avenue,false,true,true,false,465
681,66 Elka Drive,false,false,false,true,795
682,231 Forest Street,false,false,true,true,308
683,3538 Mockingbird Place,false,false,false,false,932
684,63088 Waywood Lane,true,false,false,false,306
685,88928 Corscot Road,true,true,false,true,8
686,18 Almo Park,false,false,false,true,359
687,572 Hauk Court,false,true,false,true,767
688,2251 Straubel Avenue,true,false,true,true,88
689,23641 Helena Way,false,true,false,false,660
690,5 Meadow Vale Place,true,false,false,true,264
691,42 Lawn Road,false,true,false,true,219
692,8601 Northwestern Place,false,true,true,false,813
693,03 Schurz Lane,false,false,false,true,675
694,4677 Bowman Crossing,true,true,false,false,307
695,712 Buell Circle,true,true,true,false,535
696,3 Cascade Parkway,true,true,false,false,57
697,5 Macpherson Way,false,true,true,false,299
698,052 Westerfield Hill,false,false,true,false,265
699,502 Jenna Parkway,true,false,true,false,68
700,4095 Eliot Junction,false,true,false,true,241
701,63149 Hoepker Avenue,true,false,true,true,650
702,651 Cherokee Drive,false,false,false,true,67
703,4 3rd Drive,false,false,false,true,452
704,8893 Truax Terrace,true,false,false,false,234
705,19896 Evergreen Junction,false,false,false,false,425
706,4025 Lindbergh Crossing,true,true,false,true,324
707,65 Schurz Terrace,true,false,false,false,438
708,404 Lake View Circle,false,true,false,true,831
709,6 Kim Crossing,true,false,false,true,47
710,51940 New Castle Street,false,true,true,false,666
711,901 Lakewood Junction,false,true,true,false,354
712,889 Manitowish Parkway,false,true,true,false,574
713,652 Sunnyside Plaza,false,true,true,false,977
714,41658 Sundown Alley,true,true,false,true,864
715,972 Graedel Way,false,false,true,false,561
716,13812 Grim Drive,true,false,true,false,377
717,15 Schmedeman Court,true,false,true,false,195
718,88 Dryden Drive,false,true,false,true,567
719,028 Thackeray Way,false,true,true,false,70
720,4 Hauk Parkway,true,false,false,true,433
721,900 Crowley Terrace,false,false,true,true,460
722,413 Schlimgen Park,false,false,true,true,248
723,21 Carpenter Center,true,true,false,true,890
724,605 Bowman Crossing,false,true,true,false,988
725,63921 Pierstorff Way,true,true,true,true,187
726,2 Graceland Pass,false,false,true,false,714
727,549 Drewry Center,false,false,false,true,953
728,98884 Stone Corner Center,true,true,true,true,332
729,4 Nobel Pass,true,false,true,false,653
730,0 Starling Center,false,true,true,false,339
731,7653 Russell Street,true,true,true,false,76
732,91722 Sutherland Place,false,true,true,false,649
733,6 Hoard Terrace,false,false,false,true,731
734,602 Bunting Circle,false,true,false,true,268
735,0 New Castle Pass,false,true,false,true,454
736,5 Hoepker Way,false,false,true,false,828
737,0 7th Road,true,true,true,false,357
738,37 Hooker Junction,true,false,true,true,640
739,158 Esch Junction,true,true,true,true,833
740,2 Del Sol Place,true,true,false,true,247
741,40 Kipling Center,false,true,true,false,725
742,6717 Lien Parkway,false,false,true,true,31
743,269 Cascade Avenue,true,false,true,false,5
744,20554 Carberry Trail,true,true,true,true,598
745,0 Anzinger Place,true,true,false,false,884
746,7 Walton Junction,false,false,false,true,513
747,61 Homewood Avenue,true,true,true,true,63
748,8574 Calypso Circle,false,true,false,false,491
749,03 Manitowish Trail,true,true,true,true,254
750,18 Farragut Avenue,true,false,true,true,728
751,58 Paget Alley,false,false,false,false,49
752,804 Reindahl Crossing,true,true,false,true,232
753,5699 Judy Terrace,false,false,true,true,407
754,996 Coolidge Junction,true,true,false,true,279
755,96 Gulseth Drive,true,true,true,true,408
756,410 Riverside Hill,true,false,false,false,45
757,9 Judy Center,true,true,true,true,653
758,82 Northwestern Street,false,false,false,false,201
759,9 Annamark Court,false,true,false,false,542
760,1 Colorado Circle,true,false,false,true,522
761,4 Mayfield Way,true,true,true,true,279
762,76433 Crownhardt Court,true,false,true,true,146
763,20 Arizona Lane,true,false,false,true,52
764,5 Barby Lane,true,false,true,true,534
765,14983 Esch Way,true,true,true,false,730
766,739 Esch Avenue,true,false,false,true,636
767,242 Butternut Court,true,true,false,false,184
768,01574 Park Meadow Place,false,true,false,false,441
769,120 Crest Line Street,false,false,false,false,526
770,702 Sutteridge Way,false,false,true,true,324
771,429 Hazelcrest Way,true,true,true,false,198
772,67 Ramsey Crossing,false,false,true,false,675
773,187 Shopko Parkway,true,false,false,false,705
774,972 Manley Court,false,true,false,false,496
775,939 Buhler Drive,true,true,true,true,781
776,8285 Gale Circle,false,false,true,true,923
777,601 Eastwood Crossing,true,false,false,false,62
778,08491 Macpherson Crossing,false,false,false,false,716
779,71 Westerfield Pass,false,false,true,true,299
780,013 Forest Dale Way,true,true,false,false,973
781,47 Laurel Crossing,true,false,true,false,109
782,77 Pine View Plaza,true,true,true,true,942
783,1 Rigney Avenue,true,false,true,false,692
784,48 Del Sol Junction,true,true,true,true,236
785,095 Loomis Point,false,false,false,true,221
786,9 Riverside Park,false,true,true,true,503
787,044 High Crossing Place,false,true,true,false,240
788,8363 Meadow Valley Pass,false,false,true,true,682
789,473 Waxwing Terrace,false,false,true,false,895
790,43 Riverside Center,false,false,false,false,121
791,38914 Nelson Lane,false,false,false,true,52
792,6685 Debra Lane,false,false,false,true,35
793,4 Cottonwood Circle,true,true,true,true,522
794,5 Express Circle,true,false,true,true,350
795,33 Schmedeman Pass,true,false,true,false,996
796,97502 Columbus Road,false,true,false,false,126
797,054 Becker Lane,true,true,true,false,147
798,0844 Sommers Way,false,true,true,false,536
799,1 Melrose Hill,false,true,false,true,263
800,91 Quincy Place,false,true,false,false,269
801,53 Katie Trail,true,true,true,true,264
802,4746 Grim Circle,false,false,true,true,485
803,0261 Londonderry Crossing,true,true,true,true,289
804,75401 Nelson Parkway,false,true,true,false,530
805,728 Eliot Drive,true,false,false,true,13
806,26 Sachs Way,false,false,true,true,632
807,913 Porter Pass,false,false,false,true,517
808,8 Donald Trail,true,false,false,true,331
809,9 Crescent Oaks Crossing,false,true,true,false,202
810,64 South Terrace,false,true,true,true,971
811,7441 Drewry Lane,true,false,true,true,971
812,45967 Oakridge Pass,false,true,false,true,218
813,1547 Katie Drive,true,false,false,true,534
814,08 Paget Road,false,false,false,false,358
815,1 Hintze Junction,false,true,false,false,41
816,96 Village Parkway,true,true,true,false,859
817,368 Blue Bill Park Avenue,true,false,true,true,792
818,4164 Duke Plaza,true,false,true,true,701
819,09 New Castle Court,true,true,true,false,337
820,31 Rockefeller Parkway,true,true,false,false,932
821,9 Stone Corner Crossing,false,true,false,true,300
822,519 Steensland Pass,true,true,true,false,689
823,40263 Barnett Court,false,false,false,false,879
824,43 Meadow Vale Circle,true,false,false,true,455
825,40 Sheridan Center,true,true,false,true,871
826,19 Loftsgordon Road,false,false,false,false,735
827,37710 Steensland Circle,true,true,true,false,463
828,5 Oakridge Park,true,false,false,true,278
829,1034 Chive Street,false,false,false,true,781
830,69442 6th Hill,false,false,false,true,15
831,43106 Clyde Gallagher Park,true,false,false,true,176
832,204 Village Crossing,false,true,true,true,531
833,617 Katie Point,true,false,true,false,86
834,43928 Texas Lane,false,true,false,false,378
835,158 Fremont Lane,false,false,false,true,131
836,80 Marquette Plaza,true,true,false,true,80
837,087 Cottonwood Trail,false,false,true,false,873
838,40 Shasta Alley,false,true,false,false,968
839,9 Nelson Trail,true,true,true,false,224
840,18609 Arkansas Lane,false,true,true,false,246
841,0258 Drewry Road,false,true,false,true,638
842,3236 Mockingbird Way,false,false,false,true,70
843,29 Brickson Park Lane,true,false,true,true,369
844,6841 Briar Crest Junction,true,false,false,false,449
845,3 Carpenter Avenue,true,false,true,false,208
846,68 Gateway Place,false,false,true,false,132
847,3 Express Park,true,true,true,true,280
848,925 Northridge Hill,false,true,true,true,180
849,92 Meadow Valley Center,false,true,false,false,127
850,3 Arapahoe Terrace,false,true,true,false,534
851,9030 Morrow Pass,false,true,false,true,848
852,30177 Donald Plaza,false,true,true,false,519
853,7 Loftsgordon Drive,true,true,false,false,643
854,5664 Shasta Place,false,true,false,true,886
855,27965 Rowland Lane,false,false,true,true,772
856,550 Messerschmidt Road,true,false,true,false,246
857,8 Magdeline Parkway,false,false,false,true,352
858,4 Emmet Drive,false,true,true,false,558
859,7823 Prairieview Terrace,true,true,false,false,774
860,06 Westport Parkway,true,false,true,true,245
861,7 Jackson Pass,true,false,true,false,476
862,85 Clyde Gallagher Drive,true,false,true,false,906
863,6866 Fisk Plaza,false,true,true,false,100
864,14492 Golf Course Way,true,false,false,true,466
865,2 Truax Hill,false,false,false,true,224
866,200 Washington Junction,true,false,true,true,110
867,65 Bunting Center,false,true,false,false,134
868,52727 Acker Trail,true,false,true,true,657
869,681 Springview Terrace,false,true,true,true,250
870,47 Warner Court,false,true,true,true,699
871,307 Continental Junction,true,false,true,true,494
872,20945 Clemons Lane,true,true,false,false,718
873,499 Surrey Alley,false,true,false,false,429
874,1 Hauk Lane,false,false,true,false,555
875,10110 Aberg Avenue,true,false,true,false,778
876,00 Summerview Plaza,false,true,true,false,93
877,203 Clove Hill,true,true,true,false,162
878,4 Duke Pass,true,true,false,true,266
879,821 Pennsylvania Hill,true,false,false,false,539
880,739 Clemons Junction,true,true,false,true,796
881,8 Talmadge Point,false,false,false,true,688
882,4 Mcguire Lane,true,true,false,false,342
883,4251 Melvin Park,true,false,false,true,227
884,111 Hazelcrest Court,false,true,false,true,903
885,43 Randy Way,false,true,false,false,606
886,75393 Shoshone Road,false,true,true,false,613
887,895 Ridgeway Place,false,true,true,false,697
888,3 Pierstorff Crossing,false,false,false,true,561
889,47 4th Alley,true,false,false,false,454
890,40489 Corben Point,true,false,false,false,713
891,0973 Grover Avenue,false,true,true,false,134
892,4816 Logan Crossing,false,true,false,true,813
893,0 Kings Road,false,true,true,false,251
894,911 Cambridge Street,false,true,true,false,394
895,61227 Fieldstone Junction,true,true,false,true,252
896,8760 Atwood Parkway,true,false,false,true,127
897,94496 Pepper Wood Road,false,false,false,true,897
898,9 Pennsylvania Court,true,true,true,false,60
899,5 Sage Crossing,false,false,false,true,96
900,69055 Scoville Alley,true,false,true,false,871
901,7 Clove Hill,true,true,true,false,91
902,57 Sachs Hill,false,true,false,true,897
903,2 Glacier Hill Avenue,true,true,true,true,705
904,68 Bellgrove Parkway,true,false,false,false,541
905,1 Menomonie Park,true,false,true,false,629
906,261 Summit Plaza,true,false,true,false,431
907,54 Lakewood Gardens Pass,true,false,true,true,11
908,9090 New Castle Court,true,true,false,true,522
909,04010 Debra Crossing,false,true,false,true,415
910,27415 Russell Park,false,true,false,false,793
911,3 Moose Court,false,true,false,false,21
912,2254 Jay Trail,false,true,false,true,131
913,6105 8th Parkway,true,false,false,false,472
914,9111 Vidon Way,true,false,true,false,90
915,67 Artisan Center,false,false,false,true,467
916,59782 Cascade Street,false,true,true,false,709
917,1 Grim Terrace,false,false,true,true,279
918,3058 Old Shore Road,false,true,true,true,794
919,300 Towne Terrace,true,true,true,false,861
920,85 Crescent Oaks Road,false,true,true,false,595
921,093 Nobel Drive,false,true,true,true,632
922,66 Lighthouse Bay Alley,false,false,false,true,739
923,07 Marquette Place,false,false,false,true,217
924,3349 Melrose Lane,true,false,true,true,929
925,12495 Luster Place,false,true,false,false,729
926,3223 Summerview Point,true,false,true,false,184
927,5 Raven Point,false,false,true,true,250
928,627 Briar Crest Plaza,false,false,true,false,962
929,5 Schiller Lane,false,false,true,true,398
930,3 Spenser Road,false,true,true,false,395
931,8 Hermina Park,true,false,true,true,646
932,01558 Myrtle Plaza,true,false,false,true,853
933,357 Onsgard Way,false,false,true,true,290
934,51 Anniversary Circle,true,false,true,true,472
935,27 Cardinal Point,true,true,true,true,79
936,53710 Iowa Court,false,false,false,true,727
937,46 Doe Crossing Crossing,false,false,true,false,580
938,58 Eagan Crossing,true,true,true,false,785
939,49 Mayer Park,false,false,true,false,291
940,478 Graceland Alley,true,false,true,false,206
941,6885 Sachtjen Terrace,true,true,false,false,220
942,215 Stuart Pass,true,false,false,false,689
943,7 Duke Hill,false,false,false,true,320
944,69092 Doe Crossing Junction,false,true,true,true,731
945,420 Maryland Hill,true,false,true,true,55
946,70 Eastlawn Point,true,false,true,true,40
947,1882 Canary Center,false,false,false,true,707
948,11 Glacier Hill Center,false,false,false,true,938
949,947 Starling Junction,true,false,true,true,924
950,78 Schiller Circle,true,false,false,true,528
951,62 Hermina Park,true,true,false,true,771
952,38 Corscot Center,false,true,false,true,201
953,617 Beilfuss Court,true,false,true,false,940
954,6 Helena Junction,true,true,false,true,294
955,8865 Eastwood Plaza,false,true,false,true,228
956,5 Golf View Court,true,true,false,true,219
957,73098 Everett Lane,true,true,false,false,407
958,891 Parkside Center,true,true,true,false,341
959,66244 Marcy Crossing,false,false,true,false,647
960,944 Kim Way,false,false,false,true,843
961,1 Village Way,true,false,false,false,333
962,2 Lindbergh Street,false,true,false,true,54
963,94561 Northland Way,false,false,true,false,66
964,5853 Schurz Junction,true,true,false,false,310
965,94447 Pond Road,true,false,true,false,374
966,10 Cottonwood Crossing,true,true,false,false,359
967,97352 Ohio Road,false,true,true,false,685
968,1 Warrior Point,false,false,false,true,352
969,87452 Susan Center,true,false,false,false,460
970,95 Veith Alley,false,true,true,false,922
971,37 Fieldstone Lane,true,false,false,false,455
972,30 Namekagon Street,true,true,true,false,994
973,52229 Mallory Alley,true,true,false,false,286
974,400 Sachs Court,false,true,false,true,741
975,7 Glacier Hill Street,true,true,true,true,307
976,74419 Charing Cross Drive,true,true,false,false,710
977,23355 Hanson Pass,true,false,false,false,362
978,80090 Shelley Point,true,false,false,false,876
979,4087 Spenser Street,true,true,true,true,754
980,76 Bayside Parkway,true,true,true,false,174
981,068 Menomonie Junction,false,false,false,true,391
982,3307 Kings Hill,false,true,true,true,609
983,96 Reinke Park,true,true,false,false,518
984,02 Weeping Birch Court,false,false,false,true,233
985,09146 Upham Avenue,true,true,true,true,80
986,501 Mallard Terrace,true,true,false,true,328
987,6856 Bellgrove Plaza,true,false,true,false,607
988,38 Mandrake Drive,true,true,false,false,597
989,80979 Forest Road,false,false,true,true,753
990,0588 Manitowish Hill,false,false,false,false,887
991,8069 Daystar Road,true,false,false,false,159
992,50 Sugar Crossing,false,true,false,false,438
993,00 Raven Way,false,false,true,false,956
994,597 Crowley Road,true,true,true,false,767
995,7183 Ridgeway Avenue,true,false,false,true,367
996,32 Muir Pass,false,true,false,false,405
997,3 Scott Place,true,true,false,true,172
998,15952 Algoma Junction,false,false,false,false,431
999,4 Mifflin Road,true,true,true,false,454
1000,0337 Cardinal Drive,true,true,true,true,804
